Features,Context,label,score,label_numeric
bus,"ve been arrested. That horrible man came into 
the carpentry shop and pointed his finger at me and said, ""Finally got you!"" Now we're sitting on 
the bus the gendarmes brought to carry away any Jews they could find. They've found fifteen or 
twenty of us so far. The people here don't want us to leave. ",fear,0.9308200478553772,2
bus,"rry away any Jews they could find. They've found fifteen or 
twenty of us so far. The people here don't want us to leave. They've gathered around the bus, 
singing ""Faut-il Nous Quitter Sans Espoir."" The song says they hope to see us again soon. Now 
they're lying on the ground around the bus. They're ",fear,0.40881821513175964,2
bus,"round the bus, 
singing ""Faut-il Nous Quitter Sans Espoir."" The song says they hope to see us again soon. Now 
they're lying on the ground around the bus. They're trying to stop the gendarmes from taking us 
away. A minute ago, a boy got on the bus and handed me a piece of chocolate. Then he turned 
an",fear,0.501103938,2
bus,"gain soon. Now 
they're lying on the ground around the bus. They're trying to stop the gendarmes from taking us 
away. A minute ago, a boy got on the bus and handed me a piece of chocolate. Then he turned 
and left. I don't even know him, but he gave me his chocolate! 
They're starting the bus. They sa",anger,0.41399022936820984,0
bus,"t on the bus and handed me a piece of chocolate. Then he turned 
and left. I don't even know him, but he gave me his chocolate! 
They're starting the bus. They say they're taking us to Le Puy, which is where the Nazis are. I'm 
scared.
Age 17, February 1943, Le Puy-en-Velay, France 
The gendarmes have ",fear,0.9704208374023438,2
bus,"ff, 
in the middle of the village. I was a little, what do you call it? A, a rebel. 
And so he I was arrested. My brother was arrested. And the whole bus load was 
right in the middle of the village.  So we were taken into the village hall, 
being arrested. And we were staying there, I don't know how l",fear,0.8764251470565796,2
bus," 
people from the village came, and wished us well, brought us chocolates, and 
bought us, they were so good to us. 
And finally, they took us into a bus. And whilst the bus was leaving, the people 
of the village laid around the bus, and they didn't want the bus to leave. We 
must have been about 60, ",fear,0.25760287046432495,2
bus,"llage came, and wished us well, brought us chocolates, and 
bought us, they were so good to us. 
And finally, they took us into a bus. And whilst the bus was leaving, the people 
of the village laid around the bus, and they didn't want the bus to leave. We 
must have been about 60, 70 people in that bu",joy,0.39258745312690735,3
bus,"bought us, they were so good to us. 
And finally, they took us into a bus. And whilst the bus was leaving, the people 
of the village laid around the bus, and they didn't want the bus to leave. We 
must have been about 60, 70 people in that bus. And then they were singing the 
song of 'Auld Lang Syne.'",fear,0.3126017153263092,2
bus,"o us. 
And finally, they took us into a bus. And whilst the bus was leaving, the people 
of the village laid around the bus, and they didn't want the bus to leave. We 
must have been about 60, 70 people in that bus. And then they were singing the 
song of 'Auld Lang Syne.' It's not a, for to, it's very",fear,0.3716870844364166,2
bus,"us was leaving, the people 
of the village laid around the bus, and they didn't want the bus to leave. We 
must have been about 60, 70 people in that bus. And then they were singing the 
song of 'Auld Lang Syne.' It's not a, for to, it's very hard that you are 
leaving. And it's, but we will never forg",disgust,0.2786881923675537,1
bus,"will never forget you. And it's, to the melody of 
'Auld Lang Syne.' And the, so finally, the police made the people get up from 
the ground. And the bus took off and went to the capital of the department, which 
is like a state here, of Le Puy. But meanwhile, as our bus was leaving, the 
pastor and th",neutral,0.3729842007160187,4
bus,"et up from 
the ground. And the bus took off and went to the capital of the department, which 
is like a state here, of Le Puy. But meanwhile, as our bus was leaving, the 
pastor and the doctor of the village, Pastor Trocme and Dr. Le Forestier, 
followed the bus. And they, we, we were taken to a milit",fear,0.8074734210968018,2
bus," here, of Le Puy. But meanwhile, as our bus was leaving, the 
pastor and the doctor of the village, Pastor Trocme and Dr. Le Forestier, 
followed the bus. And they, we, we were taken to a military barracks there. There 
were Germans there. And there were French police, and Milice Laval, and you name 
i",fear,0.8383387923240662,2
bus,"h was Le Puy.  
Many, most of, I was the only one coming back at the time. How I got back 
was, well, Pastor Trocme and Dr. Le Forestier followed the bus. I was 
detained by the Germans and French in a caserne.  I was to be shipped 
back to Gurs. Pastor Trocme followed in the car of Dr. Le Forestier. H",fear,0.7707026600837708,2
bus,"d by the Germans and French in a caserne.  I was to be shipped 
back to Gurs. Pastor Trocme followed in the car of Dr. Le Forestier. He 
followed the bus, and he pleaded for us with the authorities, to let us, 
to set us free.  But he was only successful to get me out because I was 
still under age. I ",fear,0.8664735555648804,2
bus," under age. I don't think I was. I was under 18. So he brought me 
back to Le Chambon-sur-Lignon in Dr. Le Forestier's car. He went, he 
followed the bus and tried to, plead to get the people out. He couldn't 
get anybody else out. The rest of them went to Gurs or somewhere else, 
which I don't know. M",fear,0.42447564005851746,2
bus,"y far from there.

But she didn't take the road. She went to the woods, not to be seen. And 
when she arrived there, she had enough money to take the bus.

She took a bus, and went down the road valley. And then from one house to 
the other, she arrived to the border where her family, friends, were 
wa",fear,0.8603290319442749,2
bus,"

But she didn't take the road. She went to the woods, not to be seen. And 
when she arrived there, she had enough money to take the bus.

She took a bus, and went down the road valley. And then from one house to 
the other, she arrived to the border where her family, friends, were 
waiting for her. An",fear,0.8871963024139404,2
